"agno"|"grado"|"rbd"|"dvrbd"|"nom_rbd"|"cod_reg_rbd"|"nom_reg_rbd"|"cod_pro_rbd"|"nom_pro_rbd"|"cod_com_rbd"|"nom_com_rbd"|"cod_deprov_rbd"|"nom_deprov_rbd"|"cod_depe1"|"cod_depe2"|"cod_grupo"|"cod_rural_rbd"|"nalu_lect8b_rbd"|"nalu_mate8b_rbd"|"nalu_soc8b_rbd"|"prom_lect8b_rbd"|"prom_mate8b_rbd"|"prom_soc8b_rbd"|"dif_lect8b_rbd"|"dif_mate8b_rbd"|"dif_soc8b_rbd"|"difgru_lect8b_rbd"|"difgru_mate8b_rbd"|"difgru_soc8b_rbd"|"sigdif_lect8b_rbd"|"sigdif_mate8b_rbd"|"sigdif_soc8b_rbd"|"siggru_lect8b_rbd"|"siggru_mate8b_rbd"|"siggru_soc8b_rbd"|"marca_lect8b_rbd"|"marca_mate8b_rbd"|"marca_soc8b_rbd"|"marcadif_lect8b_rbd"|"marcadif_mate8b_rbd"|"marcadif_soc8b_rbd"|"noaplica"|"fecha_bbdd"|"codigo_bbdd"
2019|8b|2577|1|ESCUELA ANGEL ARRIGORRIAGA|6|DEL LIBERTADOR BERNAR|63|COLCH|6310|SANTA|62|Colch|2|1|2|2|8|8|8|235|262|249|-23|-38|12|7|17|13|0|-1|0|0|1|0|||||||0|20200807|final20200811v2
2019|8b|2579|8|INSTITUTO REGIONAL FEDERICO ERRAZURIZ|6|DEL LIBERTADOR BERNAR|63|COLCH|6310|SANTA|62|Colch|3|2|3|1|122|121|122|281|317|295|14|16|-24|39|54|44|1|1|-1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2580|1|LICEO MARIA AUXILIADORA|6|DEL LIBERTADOR BERNAR|63|COLCH|6310|SANTA|62|Colch|3|2|3|1|82|81|83|271|288|273|-7|-10|-29|29|25|22|0|0|-1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2584|4|ESCUELA OCTAVIO MUJICA VALENZUELA|6|DEL LIBERTADOR BERNAR|63|COLCH|6304|LOLOL|62|Colch|2|1|1|2|27|27|27|199|233|204|-8|3|-42|-23|-1|-27|0|0|-1|-1|0|-1|||||||0|20200807|final20200811v2
2019|8b|2599|2|ESCUELA MUNICIPAL DE PUMANQUE|6|DEL LIBERTADOR BERNAR|63|COLCH|6309|PUMAN|62|Colch|2|1|2|1|17|17|17|251|264|253|10|27|15|23|19|17|0|1|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2601|8|ESCUELA MUNICIPAL DE NILAHUE CORNEJO|6|DEL LIBERTADOR BERNAR|63|COLCH|6309|PUMAN|62|Colch|2|1|1|2|6|6|6|205|222|214|-53|-43|-61|-17|-12|-17|-1|-1|-1|0|0|0|||||||0|20200807|final20200811v2
2019|8b|2611|5|ESCUELA MARGOT LOYOLA PALACIOS|6|DEL LIBERTADOR BERNAR|63|COLCH|6306|PALMI|62|Colch|2|1|2|1|28|26|28|231|228|245|-24|-46|-1|3|-17|9|-1|-1|0|0|-1|0|||||||0|20200807|final20200811v2
2019|8b|2612|3|LICEO SAN JOSE DEL CARMEN|6|DEL LIBERTADOR BERNAR|63|COLCH|6306|PALMI|62|Colch|2|1|1|2|41|41|41|230|245|233|1|-3|12|8|11|2|0|0|0|1|1|0|||||||0|20200807|final20200811v2
2019|8b|2613|1|ESCUELA MUNICIPAL SANTA MATILDE|6|DEL LIBERTADOR BERNAR|63|COLCH|6306|PALMI|62|Colch|2|1|2|2|8|8|8|243|243|247|-7|-13|-24|15|-2|11|0|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|2615|8|ESCUELA JORGE ERRAZURIZ ECHEÑIQUE|6|DEL LIBERTADOR BERNAR|63|COLCH|6306|PALMI|62|Colch|2|1|1|2|20|21|21|213|214|235|-35|-34|12|-9|-20|4|-1|-1|0|0|-1|0|||||||0|20200807|final20200811v2
2019|8b|2626|3|COLEGIO MANUEL RODRIGUEZ ERDOIZA|6|DEL LIBERTADOR BERNAR|63|COLCH|6307|PERAL|62|Colch|2|1|2|1|37|39|39|264|277|256|7|1|-3|36|32|20|0|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2627|1|ESCUELA GUSTAVO RIVERA BUSTOS|6|DEL LIBERTADOR BERNAR|63|COLCH|6307|PERAL|62|Colch|2|1|1|2|13|13|13|221|253|232|||-2|-1|19|1|||0|0|1|0||||1|1||0|20200807|final20200811v2
2019|8b|2636|0|ESCUELA PUEBLO DE VIUDAS|6|DEL LIBERTADOR BERNAR|62|CARDE|6201|PICHI|63|Carde|2|1|2|2|19|19|20|220|246|231|-8|-17|1|-8|1|-5|0|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|2637|9|ESCUELA MUNICIPAL VILLA SAN PEDRO|6|DEL LIBERTADOR BERNAR|62|CARDE|6206|PARED|63|Carde|2|1|1|2|2|2|2|182|185|227||||||||||||||||1|1|1|0|20200807|final20200811v2
2019|8b|2650|6|ESCUELA CAHUIL|6|DEL LIBERTADOR BERNAR|62|CARDE|6201|PICHI|63|Carde|2|1|2|2|15|15|15|198|233|228|-45|-35|-37|-30|-12|-8|-1|-1|-1|-1|0|0|||||||0|20200807|final20200811v2
2019|8b|2656|5|COLEGIO DE LA PRECIOSA SANGRE|6|DEL LIBERTADOR BERNAR|62|CARDE|6201|PICHI|63|Carde|3|2|3|1|36|36|36|247|252|247|-7|-5|-46|5|-11|-4|0|0|-1|0|-1|0|||||||0|20200807|final20200811v2
2019|8b|2657|3|LICEO MUNICIPAL PABLO NERUDA|6|DEL LIBERTADOR BERNAR|62|CARDE|6205|NAVID|63|Carde|2|1|1|1|17|19|19|226|237|244|2|7|-21|4|3|13|0|0|-1|0|0|1|||||||0|20200807|final20200811v2
2019|8b|2660|3|ESCUELA FRANCISCO CHAVEZ CIFUENTES|6|DEL LIBERTADOR BERNAR|62|CARDE|6205|NAVID|63|Carde|2|1|2|1|26|26|26|203|231|229|-61|-24|-29|-25|-14|-7|-1|-1|-1|-1|-1|0|||||||0|20200807|final20200811v2
2019|8b|2664|6|ESCUELA BASICA CONFEDERACION HELVETICA|6|DEL LIBERTADOR BERNAR|62|CARDE|6205|NAVID|63|Carde|2|1|3|2|27|27|27|200|227|213|-37|-25|-57|-42|-36|-38|-1|-1|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|2682|4|ESCUELA MUNICIPAL QUELENTARO|6|DEL LIBERTADOR BERNAR|62|CARDE|6203|LITUE|63|Carde|2|1|2|2|13|13|13|250|302|269|16|31|21|22|57|33|0|1|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2686|7|ESCUELA MUNICIPAL PULIN|6|DEL LIBERTADOR BERNAR|62|CARDE|6203|LITUE|63|Carde|2|1|1|2|9|9|9|226|214|249|||-17|4|-20|18|||0|0|-1|1||||1|1||0|20200807|final20200811v2
2019|8b|2694|8|ESCUELA PROF. MONICA SILVA GOMEZ|6|DEL LIBERTADOR BERNAR|62|CARDE|6202|LA ES|63|Carde|2|1|2|1|14|14|14|232|254|251|24|13|1|4|9|15|1|0|0|0|0|1|||||||0|20200807|final20200811v2
2019|8b|2701|4|LICEO MUNICIPAL INSTITUTO CARDENAL CARO|6|DEL LIBERTADOR BERNAR|62|CARDE|6204|MARCH|63|Carde|2|1|1|1|11|11|11|233|254|238||||11|20|7||||0|1|0||||1|1|1|0|20200807|final20200811v2
2019|8b|2707|3|ESCUELA MUNICIPAL NOBELES DE CHILE|6|DEL LIBERTADOR BERNAR|62|CARDE|6204|MARCH|63|Carde|2|1|1|2|22|23|24|254|280|258|-10|17|3|32|46|27|0|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2708|1|ESCUELA MUNICIPAL PAILIMO|6|DEL LIBERTADOR BERNAR|62|CARDE|6204|MARCH|63|Carde|2|1|1|2|8|8|8|236|238|262|-25|-27|-1|14|4|31|0|0|0|0|0|1|||||||0|20200807|final20200811v2
2019|8b|2714|6|ESCUELA UNION DE MUJERES AMERICANAS|6|DEL LIBERTADOR BERNAR|62|CARDE|6206|PARED|63|Carde|2|1|2|1|9|9|9|244|240|239|-1|16|8|16|-5|3|0|0|0|1|0|0|||||||0|20200807|final20200811v2
2019|8b|2715|4|ESC.BASICA MERCEDES URZUA DIAZ|6|DEL LIBERTADOR BERNAR|62|CARDE|6206|PARED|63|Carde|2|1|1|1|24|23|24|204|230|222|-27|-29|-18|-18|-4|-9|-1|-1|0|-1|0|0|||||||0|20200807|final20200811v2
2019|8b|2716|2|ESCUELA MUNICIPAL SAN PEDRO DE ALCANTAR|6|DEL LIBERTADOR BERNAR|62|CARDE|6206|PARED|63|Carde|2|1|2|2|4|4|4|248|228|246||||||||||||||||1|1|1|0|20200807|final20200811v2
2019|8b|2717|0|ESCUELA MUNICIPAL ALBERTINA VALENZUELA|6|DEL LIBERTADOR BERNAR|62|CARDE|6206|PARED|63|Carde|2|1|1|2|14|13|14|240|246|240|5|25|5|18|12|9|0|1|0|1|0|0|||||||0|20200807|final20200811v2
2019|8b|2734|0|COLEGIO ALESSANDRI|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|2|1|44|45|47|268|273|278|20|3|20|40|28|42|1|0|1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2735|9|ESCUELA PRESIDENTE J.M.BALMACEDA|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|3|1|11|11|12|223|242|224|29||-18|-19|-21|-27|1||0|-1|-1|-1|||||3||0|20200807|final20200811v2
2019|8b|2736|7|ESCUELA PALESTINA|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|2|1|67|72|73|221|230|229|-3|-8|-33|-7|-15|-7|0|0|-1|-1|-1|0|||||||0|20200807|final20200811v2
2019|8b|2737|5|COLEGIO POLIVALENTE JAPÓN|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|1|1|9|10|10|179|205|204|-41|-17|-6|-43|-29|-27|-1|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|2738|3|ESCUELA REPUBLICA DE BRASIL|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|3|1|24|24|24|255|261|278|20|16|26|13|-2|27|1|1|1|1|0|1|||||||0|20200807|final20200811v2
2019|8b|2740|5|ESCUELA GRECIA|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|2|1|32|33|33|257|256|259|-11|-8|-5|29|11|23|0|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2741|3|ESCUELA ERNESTO CASTRO ARELLANO|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|3|1|25|26|26|215|241|233|-18|-15|-4|-27|-22|-18|-1|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|2742|1|COLEGIO URUGUAY|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|2|1|46|49|50|230|229|235|6|0|9|2|-16|-1|0|0|0|0|-1|0|||||||0|20200807|final20200811v2
2019|8b|2744|8|ESCUELA ESPANA|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|3|1|97|97|99|231|256|235|6|3|-18|-11|-7|-16|0|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|2745|6|ESCUELA CATALUNA|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|2|1|29|29|29|241|239|237|5|8|5|13|-6|1|0|0|0|1|0|0|||||||0|20200807|final20200811v2
2019|8b|2747|2|COLEGIO DE ARTE Y CULTURA SAN ANTONIO|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|2|1|11|11|11|219|232|237|-10||-11|-9|-13|1|0||0|0|0|0|||||1||0|20200807|final20200811v2
2019|8b|2748|0|ESCUELA REPUBLICA ARGENTINA|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|2|1|22|21|22|242|247|257|6|16|24|14|2|21|0|0|1|1|0|1|||||||0|20200807|final20200811v2
2019|8b|2749|9|COLEGIO LOS CONQUISTADORES|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|1|1|11|9|11|182|223|209|-51|-4|-4|-40|-11|-22|-1|0|0|-1|0|-1|||||||0|20200807|final20200811v2
2019|8b|2750|2|ESCUELA MARIA INES RODRIGUEZ|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|3|1|7|7|7|199|195|216|-48|-43|12|-43|-68|-35|-1|-1|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|2753|7|ESCUELA REPUBLICA ESTADOS UNIDOS|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|1|2|37|36|37|211|230|222|-1|-2|-11|-11|-4|-9|0|0|0|-1|0|-1|||||||0|20200807|final20200811v2
2019|8b|2754|5|ESCUELA INTERNADO POTRERO GRANDE|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|1|2|5|5|5|260|213|210||||||||||||||||1|1|1|0|20200807|final20200811v2
2019|8b|2755|3|ESCUELA MARIA OLGA FIGUEROA LEYTON|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|1|2|24|24|24|216|255|224|4|33|5|-6|21|-7|0|1|0|0|1|0|||||||0|20200807|final20200811v2
2019|8b|2756|1|ESCUELA DIEGO PORTALES P.|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|1|2|32|31|32|213|237|209|-3|16|-12|-9|3|-22|0|0|0|-1|0|-1|||||||0|20200807|final20200811v2
2019|8b|2758|8|COLEGIO MULTICULTURAL RAYEN MAPU|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|2|2|5|7|7|244|228|220||1|||-17|||0|||0|||||1||1|0|20200807|final20200811v2
2019|8b|2761|8|ESCUELA LA OBRA|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|1|2|19|19|19|242|260|242|-18|-11|-12|20|26|11|0|0|0|1|1|0|||||||0|20200807|final20200811v2
2019|8b|2762|6|ESCUELA EL PORVENIR|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|2|2|2|2|2|230|223|254||||||||||||||||1|1|1|0|20200807|final20200811v2
2019|8b|2763|4|ESCUELA REPUBLICA DE ITALIA|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|1|2|7|7|7|237|240|250|-43|20|14|15|6|19|-1|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|2764|2|ESCUELA ISLA DE MARCHANT|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|1|2|8|8|8|231|242|235|18|33||9|8|4|0|1||0|0|0||||||1|0|20200807|final20200811v2
2019|8b|2776|6|ESCUELA EL MAITEN|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|1|2|12|12|12|240|235|245|-27|-28|5|18|1|14|-1|-1|0|1|0|0|||||||0|20200807|final20200811v2
2019|8b|2780|4|ESCUELA HOLANDA|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|2|1|1|2|6|6|6|216|235|207|-20|-20|-35|-6|1|-24|0|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|2782|0|COLEGIO SAN RAMON NONATO|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|3|2|3|1|115|115|117|252|281|270|-17|2|-29|10|18|19|-1|0|-1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2785|5|C.EDUC.MONS.MANUEL LARRAIN ERRAZURIZ.|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|3|2|4|1|34|31|34|235|266|260|-50|-19|-36|-21|-17|-6|-1|-1|-1|-1|-1|0|||||||0|20200807|final20200811v2
2019|8b|2786|3|INSTITUTO SAN MARTIN|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|4|3|5|1|71|71|71|298|318|315|0|-11|-5|25|10|27|0|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2787|1|COLEGIO SANTO TOMAS DE CURICO|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|3|2|4|1|73|73|73|268|290|285|1|15|-12|12|7|19|0|1|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2789|8|ALIANZA FRANCESA JEAN MERMOZ|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|4|3|5|1|44|45|45|309|304|314|4|-4|-10|36|-4|26|0|0|0|1|0|1|||||||0|20200807|final20200811v2
2019|8b|2790|1|COLEGIO VICHUQUEN|7|DEL MAULE|73|CURIC|7301|CURIC|71|Curic|4|3|5|1|25|24|25|269|326|288|-14|12|3|-4|18|0|0|0|0|0|1|0|||||||0|20200807|final20200811v2
2019|8b|2795|2|ESCUELA TENO|7|DEL MAULE|73|CURIC|7308|TENO|71|Curic|2|1|1|1|55|52|55|243|249|248|4|11|4|21|15|17|0|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2796|0|ESCUELA COMALLE|7|DEL MAULE|73|CURIC|7308|TENO|71|Curic|2|1|1|2|22|22|22|240|271|247|-6|10|-9|18|37|16|0|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2799|5|ESCUELA LA PURISIMA|7|DEL MAULE|73|CURIC|7308|TENO|71|Curic|3|2|1|2|8|8|8|244|232|243|19|9|-6|22|-2|12|0|0|0|1|0|0|||||||0|20200807|final20200811v2
2019|8b|2800|2|ESCUELA MORZA|7|DEL MAULE|73|CURIC|7308|TENO|71|Curic|2|1|1|2|10|10|10|257|244|270|11|-5|40|35|10|39|0|0|1|1|0|1|||||||0|20200807|final20200811v2
2019|8b|2801|0|ESCUELA MONTERILLA|7|DEL MAULE|73|CURIC|7308|TENO|71|Curic|2|1|1|2|12|12|12|225|244|242|-24|-25|-11|3|10|11|-1|-1|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|2802|9|ESCUELA SUSANA MONTES VELASCO|7|DEL MAULE|73|CURIC|7308|TENO|71|Curic|2|1|1|2|17|17|17|242|258|243|23|26|-14|20|24|12|1|1|0|1|1|0|||||||0|20200807|final20200811v2
2019|8b|2803|7|ESCUELA LAS ARBOLEDAS|7|DEL MAULE|73|CURIC|7308|TENO|71|Curic|2|1|1|2|15|15|15|228|228|220|14|14|-10|6|-6|-11|0|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|2804|5|ESC. MANUEL RODRIGUEZ ERDOIZA|7|DEL MAULE|73|CURIC|7308|TENO|71|Curic|2|1|2|2|17|17|17|229|233|238|-55|-45|-31|1|-12|2|-1|-1|-1|0|-1|0|||||||0|20200807|final20200811v2
2019|8b|2805|3|ESCUELA ALBORADA VENTANA DEL BAJO|7|DEL MAULE|73|CURIC|7308|TENO|71|Curic|2|1|1|2|14|13|14|200|227|229|-40|-35||-22|-7|-2|-1|-1||-1|0|0||||||1|0|20200807|final20200811v2
2019|8b|2806|1|ESCUELA HUEMUL|7|DEL MAULE|73|CURIC|7308|TENO|71|Curic|2|1|1|2|4|4|4|226|261|226||||||||||||||||1|1|1|0|20200807|final20200811v2
2019|8b|2814|2|ESCUELA SAN RAFAEL|7|DEL MAULE|73|CURIC|7308|TENO|71|Curic|2|1|1|2|11|11|11|223|226|226|3|-1|-12|1|-8|-5|0|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|2817|7|ESCUELA SAN CRISTOBAL|7|DEL MAULE|73|CURIC|7308|TENO|71|Curic|2|1|2|2|28|29|29|236|272|245|10|6|17|8|27|9|0|0|0|1|1|0|||||||0|20200807|final20200811v2
2019|8b|2820|7|ESCUELA LOS ALISOS|7|DEL MAULE|73|CURIC|7308|TENO|71|Curic|2|1|1|2|5|7|7|256|283|292|||||49||||||1|||||1|1|1|0|20200807|final20200811v2
2019|8b|2822|3|ESCUELA ARTURO ALESSANDRI PALMA|7|DEL MAULE|73|CURIC|7306|ROMER|71|Curic|2|1|1|1|24|24|24|221|231|228|-14|-1|-13|-1|-3|-3|0|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|2823|1|ESCUELA RAMON FREIRE|7|DEL MAULE|73|CURIC|7306|ROMER|71|Curic|2|1|2|1|25|24|25|247|291|271|-16|6|-10|19|46|35|-1|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2825|8|ESCUELA AMERICA LATINA|7|DEL MAULE|73|CURIC|7306|ROMER|71|Curic|2|1|2|2|14|15|15|234|249|230|-61|-86|-47|6|4|-6|-1|-1|-1|0|0|0|||||||0|20200807|final20200811v2
2019|8b|2826|6|ESCUELA TRES ESQUINAS|7|DEL MAULE|73|CURIC|7306|ROMER|71|Curic|2|1|2|2|18|18|18|235|254|242|16|34|-84|7|9|6|0|1|-1|0|0|0|||||||0|20200807|final20200811v2
2019|8b|2827|4|ESCUELA GUAICO CENTRO|7|DEL MAULE|73|CURIC|7306|ROMER|71|Curic|2|1|1|2|10|10|10|233|247|238|-24|6|16|11|13|7|-1|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|2829|0|ESCUELA BASICA LUIS ESCOBAR LARA|7|DEL MAULE|73|CURIC|7306|ROMER|71|Curic|2|1|1|2|5|5|5|219|244|262||||||||||||||||1|1|1|0|20200807|final20200811v2
2019|8b|2830|4|ESCUELA CARLOS LAZCANO ALFONSO|7|DEL MAULE|73|CURIC|7306|ROMER|71|Curic|2|1|1|2|3|3|3|263|251|276||||||||||||||||1|1|1|0|20200807|final20200811v2
2019|8b|2831|2|ESCUELA GERARDO RODRIGUEZ ORTUZAR|7|DEL MAULE|73|CURIC|7306|ROMER|71|Curic|2|1|1|2|7|8|8|278|255|243||||56|21|12||||1|1|0||||1|1|3|0|20200807|final20200811v2
2019|8b|2833|9|COLEGIO AGRÍCOLA NICOLÁS MORENO VERGARA|7|DEL MAULE|73|CURIC|7306|ROMER|71|Curic|3|2|1|2|4|4|4|201|206|222||||||||||||||||1|1|1|0|20200807|final20200811v2
2019|8b|2839|8|ESCUELA PRESIDENTE EDUARDO FREI MONTALV|7|DEL MAULE|73|CURIC|7304|MOLIN|71|Curic|2|1|2|1|39|39|39|226|240|243|16|2||-2|-5|7|1|0||0|0|0||||||3|0|20200807|final20200811v2
2019|8b|2840|1|ESCUELA SUPERIOR DE MOLINA|7|DEL MAULE|73|CURIC|7304|MOLIN|71|Curic|2|1|2|1|24|23|24|231|252|244|-15|-7|-6|3|7|8|0|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|2842|8|LUIS MALDONADO BOGGIANO|7|DEL MAULE|73|CURIC|7304|MOLIN|71|Curic|2|1|1|2|7|7|7|230|257|250|23|34||8|23|19|0|1||0|1|0||||||3|0|20200807|final20200811v2
2019|8b|2843|6|ESCUELA EL PROGRESO|7|DEL MAULE|73|CURIC|7304|MOLIN|71|Curic|2|1|2|2|23|23|23|234|253|254|3|16|27|6|8|18|0|0|1|0|0|1|||||||0|20200807|final20200811v2
2019|8b|2844|4|ESC.INTERN.LAS PALMAS TRES ESQUINAS|7|DEL MAULE|73|CURIC|7304|MOLIN|71|Curic|2|1|1|2|11|11|12|213|236|224|-7|6|-14|-9|2|-7|0|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|2845|2|ESCUELA SAN PEDRO DE MOLINA|7|DEL MAULE|73|CURIC|7304|MOLIN|71|Curic|2|1|2|1|30|30|30|235|237|253|11|6|14|7|-8|17|0|0|0|1|0|1|||||||0|20200807|final20200811v2
2019|8b|2847|9|ESCUELA CASA BLANCA|7|DEL MAULE|73|CURIC|7304|MOLIN|71|Curic|2|1|2|2|49|50|50|219|257|240|-28|-10|-13|-9|12|4|-1|0|0|-1|1|0|||||||0|20200807|final20200811v2
2019|8b|2848|7|ESCUELA QUECHEREGUAS DE PICHINGAL|7|DEL MAULE|73|CURIC|7304|MOLIN|71|Curic|2|1|1|2|15|14|15|208|251|231|-37|14|-12|-14|17|0|-1|0|0|-1|1|0|||||||0|20200807|final20200811v2
2019|8b|2859|2|ESCUELA BAJO LOS ROMEROS|7|DEL MAULE|73|CURIC|7304|MOLIN|71|Curic|2|1|2|2|30|31|31|233|251|240|6|-10|-11|5|6|4|0|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|2862|2|ESCUELA PARTICULAR NTRA.SRA.DEL TRANSIT|7|DEL MAULE|73|CURIC|7304|MOLIN|71|Curic|3|2|3|1|62|62|63|275|263|268|15|-8|1|33|0|17|1|0|0|1|0|1|||||||0|20200807|final20200811v2
2019|8b|2863|0|COLEGIO ADVENTISTA DE MOLINA|7|DEL MAULE|73|CURIC|7304|MOLIN|71|Curic|3|2|3|1|47|47|47|251|254|255|8|-5|-25|9|-9|4|0|0|-1|1|-1|0|||||||0|20200807|final20200811v2
2019|8b|2866|5|ESCUELA VILLA PRAT|7|DEL MAULE|73|CURIC|7307|SAGRA|71|Curic|2|1|2|1|26|26|26|237|247|243|-12|-24|-15|9|2|7|0|-1|0|1|0|0|||||||0|20200807|final20200811v2
2019|8b|2867|3|ESC.DE EDUC.GRAL. BASICA MONSENOR ENRIQ|7|DEL MAULE|73|CURIC|7307|SAGRA|71|Curic|2|1|2|1|41|42|43|244|277|260|-9|11|15|16|32|24|0|0|1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2868|1|ESCUELA SANTA ROSA|7|DEL MAULE|73|CURIC|7307|SAGRA|71|Curic|2|1|2|2|18|19|19|229|234|245|6|10|10|1|-11|9|0|0|0|0|-1|0|||||||0|20200807|final20200811v2
2019|8b|2870|3|ESCUELA LA ISLA|7|DEL MAULE|73|CURIC|7307|SAGRA|71|Curic|2|1|2|2|34|34|34|228|250|237|7|-7|-4|0|5|1|0|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|2871|1|ESCUELA LO VALDIVIA|7|DEL MAULE|73|CURIC|7307|SAGRA|71|Curic|2|1|2|2|34|32|34|213|231|220|1|2|-27|-15|-14|-16|0|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|2873|8|ESCUELA JOSE CANEPA VACCAREZZA|7|DEL MAULE|73|CURIC|7307|SAGRA|71|Curic|2|1|2|2|21|21|21|238|247|250|11|13|2|10|2|14|0|0|0|1|0|1|||||||0|20200807|final20200811v2
2019|8b|2875|4|ESCUELA SANTA EMILIA|7|DEL MAULE|73|CURIC|7307|SAGRA|71|Curic|2|1|1|2|10|10|10|215|250|221|-25|1|-43|-7|16|-10|-1|0|-1|0|1|0|||||||0|20200807|final20200811v2
2019|8b|2876|2|ESCUELA EUGENIO TAGLE VALDES|7|DEL MAULE|73|CURIC|7307|SAGRA|71|Curic|2|1|2|2|10|10|10|258|268|258|36|15|36|30|23|22|1|0|1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2883|5|ESCUELA LA HUERTA DE MATAQUITO|7|DEL MAULE|73|CURIC|7302|HUALA|71|Curic|2|1|2|1|12|12|12|265|288|260|22|18|11|37|43|24|1|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2884|3|ESCUELA CARLOS CORREA NUNEZ|7|DEL MAULE|73|CURIC|7302|HUALA|71|Curic|2|1|1|2|10|10|10|250|268|214|12|5|-49|28|34|-17|0|0|-1|1|1|0|||||||0|20200807|final20200811v2
2019|8b|2892|4|ESCUELA DE BARBA RUBIA|7|DEL MAULE|73|CURIC|7302|HUALA|71|Curic|2|1|1|2|3|3|3|246|242|247||||||||||||||||1|1|1|0|20200807|final20200811v2
2019|8b|2894|0|ESCUELA AMELIA VIAL DE CONCHA|7|DEL MAULE|73|CURIC|7302|HUALA|71|Curic|2|1|2|2|31|31|31|267|281|272|-8|-11|-14|39|36|36|0|0|0|1|1|1|||||||0|20200807|final20200811v2
