AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;CONVENIO_SEP;AÑO_INGRESO_SEP;CLASIFICACION_SEP;EE_GRATUITO;N_PRIO;N_PRIO_BEN;N_PREF;N_PREF_BEN;N_BEN
2019;24765;0;ESCUELA DE PARV. LANCAHUE;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;1;2012;EMERGENTE;1;8;8;17;17;25
2019;24766;9;COLEGIO ALMENDRAL;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2011;EMERGENTE;0;150;150;88;0;150
2019;24769;3;COLEGIO SAN ISAAC JOGUES;13;131;13125;QUILICURA;137;SANTIAGO NORTE;3;2;0;1;1;2013;EMERGENTE;0;406;406;497;0;406
2019;24782;0;ESCUELA BÁSICA Y ESPECIAL BARROS LUCO;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;1;0; ; ;0;75;0;75;0;0
2019;24783;9;COLONIAL DE PIRQUE;13;132;13202;PIRQUE;136;CORDILLERA;4;3;0;1;0; ; ;0;18;0;26;0;0
2019;24790;1;COLEGIO EL PRADO;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;1;1;2012;RECUPERACION;0;146;146;130;0;146
2019;24795;2;COLEGIO EMAUS;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;3;0;6;0;0
2019;24798;7;COLEGIO SANTA MARIA DE LO CANAS;13;131;13110;LA FLORIDA;136;CORDILLERA;4;3;0;1;0; ; ;0;10;0;28;0;0
2019;24800;2;COLEGIO FLORIDA HIGH SCHOOL;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0; ; ;0;44;0;94;0;0
2019;24801;0;COLEGIO HENRY FAYOL;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;7;0;21;0;0
2019;24803;7;ESCUELA BASICA PART GRATUITA CASA AZUL;13;131;13111;LA GRANJA;132;SANTIAGO SUR;3;2;0;1;1;2008;RECUPERACION;1;98;98;31;31;129
2019;24804;5;ESCUELA ESPECIAL SGTO.CADELARIA;13;131;13103;CERRO NAVIA;134;SANTIAGO PONIENTE;6;5;0;1;0; ; ;1;124;0;25;0;0
2019;24806;1;ESCUELA DE PARVULOS N°1511 LA SEMILLITA;13;131;13104;CONCHALÍ;137;SANTIAGO NORTE;4;3;0;1;0; ; ;0;3;0;10;0;0
2019;24809;6;ESC. BASICA PART.JUANITA FERNANDEZ SOLAR;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;1;1;2008;EMERGENTE;1;457;457;320;320;777
2019;24812;6;COLEGIO POLIV. SAN JOSE DE RENCA;13;131;13128;RENCA;134;SANTIAGO PONIENTE;3;2;0;1;1;2008;EMERGENTE;1;427;427;415;415;842
2019;24817;7;ESCUELA BASICA N°1517 MADRIGAL;13;131;13113;LA REINA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;2;0;3;0;0
2019;24822;3;ESC. BAS. PDTE. SALVADOR ALLENDE G.;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;2;1;0;1;1;2008;RECUPERACION;1;395;395;45;45;440
2019;24826;6;COLEGIO NUESTRA SENORA DEL LORETO;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;5;0;9;0;0
2019;24828;2;LICEO POLITEC.PARTIC.EL SENOR DE RENCA;13;131;13128;RENCA;134;SANTIAGO PONIENTE;3;2;0;1;1;2013;EMERGENTE;1;263;263;180;180;443
2019;24840;1;COLEGIO DE ADULTOS INSTITUTO TABANCURA SEDE LONDRES;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;4;3;0;1;0; ; ;0;36;0;59;0;0
2019;24842;8;COLEGIO LA FONTAINE;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;10;0;14;0;0
2019;24843;6;COLEGIO POLIV. SAN LUIS BELTRAN;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;1;1;2008;EMERGENTE;1;637;591;385;365;956
2019;24854;1;ESCUELA ANEXO BASICA PART.VILLA LOURDES;13;131;13117;LO PRADO;134;SANTIAGO PONIENTE;3;2;0;1;1;2008;EMERGENTE;1;232;232;174;174;406
2019;24856;8;ESCUELA BASICA TEGUALDA;13;136;13601;TALAGANTE;135;TALAGANTE;1;1;0;1;1;2008;EMERGENTE;1;366;366;97;97;463
2019;24864;9;COLEGIO SAN CRISTOBAL DE LAS CASAS;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2011;EMERGENTE;0;298;298;250;0;298
2019;24868;1;ES.ESP.PART.PUERTA ABIERTA;13;131;13109;LA CISTERNA;132;SANTIAGO SUR;3;2;0;1;0; ; ;1;38;0;25;0;0
2019;24873;8;COLEGIO EPULLAY;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;2;0;4;0;0
2019;24874;6;COLEGIO SAN BARTOLOME DE NOS;13;134;13403;CALERA DE TANGO;132;SANTIAGO SUR;4;3;1;1;0; ; ;0;7;0;13;0;0
2019;24875;4;ESCUELA ESPECIAL PART.PUDAHUEL NORTE;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;1;0; ; ;1;51;0;16;0;0
2019;24876;2;ESC.BASICA PROF.AURELIA ROJAS BURGOS;13;131;13112;LA PINTANA;136;CORDILLERA;2;1;0;1;1;2008;EMERGENTE;1;410;372;66;63;435
2019;24878;9;CENTRO EDUCACIONAL FERNANDO DE ARAGON;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;1;2009;EMERGENTE;0;1661;1661;943;0;1661
2019;24879;7;ESCUELA ESPECIAL PART.ARNOLD GESELL II;13;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;1;1;2008;EMERGENTE;1;302;234;44;33;267
2019;24880;0;ESCUELA ESPECIAL GUENIPILLAN;13;131;13111;LA GRANJA;132;SANTIAGO SUR;3;2;0;1;0; ; ;1;104;0;26;0;0
2019;24881;9;ESCUELA BASICA ESCRITOR PABLO NERUDA;13;131;13125;QUILICURA;137;SANTIAGO NORTE;3;2;0;1;1;2009;RECUPERACION;1;130;130;74;74;204
2019;24882;7;CENTRO DE TRASTORNOS DE LA COMUNICACION;13;131;13107;HUECHURABA;137;SANTIAGO NORTE;3;2;0;1;0; ; ;1;83;0;49;0;0
2019;24883;5;ESCUELA BÁSICA MUNICIPAL SAN LUIS;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;1;0;1;1;2008;RECUPERACION;1;333;333;51;51;384
2019;24884;3;COLEGIO ALCAZAR DE LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;12;0;39;0;0
2019;24885;1;COLEGIO KING SCHOOL CORDILLERA;13;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;1;1;2008;EMERGENTE;0;1255;1255;528;0;1255
2019;24889;4;LICEO MONSENOR ENRIQUE ALVEAR;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;6;5;0;1;1;2018;EMERGENTE;1;635;635;257;257;892
2019;24892;4;COLEGIO POLIVALENTE ARAUCARIA;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;1;2009;EMERGENTE;1;406;406;151;151;557
2019;24893;2;ESCUELA NOVOMAR;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;1;2008;RECUPERACION;1;146;134;15;14;148
2019;24894;0;COLEGIO ARAUCARIA CORDILLERA;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;0; ; ;0;129;0;197;0;0
2019;24896;7;INSTITUTO DE TABANCURA DE PROVIDENCIA;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;33;0;58;0;0
2019;24897;5;COLEGIO FARMLAND SCHOOL;13;135;13503;CURACAVÍ;135;TALAGANTE;4;3;0;1;0; ; ;0;6;0;11;0;0
2019;24898;3;COLEGIO SAN FRANCISCO MISIONERO;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;1;2017;EMERGENTE;0;146;146;185;0;146
2019;24900;9;LICEO HUMBERTO DIAZ CASANUEVA;13;133;13301;COLINA;137;SANTIAGO NORTE;1;1;0;1;0; ; ;1;220;0;14;0;0
2019;24903;3;COLEGIO MADRE DE JESUS;13;136;13604;PADRE HURTADO;135;TALAGANTE;3;2;0;1;0; ; ;0;184;0;339;0;0
2019;24906;8;ESCUELA BASICA N°71 DOLMEN SCHOOL;13;135;13503;CURACAVÍ;135;TALAGANTE;4;3;0;1;0; ; ;0;22;0;17;0;0
2019;24907;6;COLEGIO ALMENAR DE PIRQUE;13;132;13202;PIRQUE;136;CORDILLERA;4;3;0;1;0; ; ;0;4;0;15;0;0
2019;24908;4;COLEGIO PEDRO DE VALDIVIA LAS CONDES;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;3;0;7;0;0
2019;24911;4;LICEO DE ADULTOS PART.FERMIN VIVACETA;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;3;2;0;1;0; ; ;1;116;0;47;0;0
2019;24912;2;COLEGIO SANTA MONICA DE MELIPILLA;13;135;13501;MELIPILLA;135;TALAGANTE;4;3;0;1;0; ; ;0;51;0;91;0;0
2019;24913;0;COLEGIO NUESTRA SENORA DE LA MERCED;13;135;13501;MELIPILLA;135;TALAGANTE;3;2;0;1;1;2016;AUTONOMA;1;174;174;111;111;285
2019;24916;5;ESCUELA BASICA TACORA;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;1;2008;EMERGENTE;1;32;32;10;10;42
2019;24920;3;ESC. BAS. PART. ALBERT SCHWITZER LA FLORIDA;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0; ; ;0;15;0;20;0;0
2019;24926;2;CENTRO EDUCACIONAL DE ADULTOS;13;131;13103;CERRO NAVIA;134;SANTIAGO PONIENTE;3;2;0;1;0; ; ;1;105;0;32;0;0
2019;24930;0;CENTRO EDUCACIONAL FUNDACION PAULA JARAQUEMAD;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;3;2;0;1;1;2008;EMERGENTE;1;293;214;151;118;332
2019;24931;9;ESC.PART.ALVARO COVARRUBIAS ARLEGUI;13;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;3;2;0;1;0; ; ;0;24;0;24;0;0
2019;24932;7;ESC.ESPECIAL PARTICULAR PALABRAS MAGICAS;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;0; ; ;1;32;0;22;0;0
2019;24933;5;INSTITUTO SAN SEBASTIAN DE PROVIDENCIA;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;24;0;55;0;0
2019;24935;1;COLEGIO POLIV. SIEMBRA;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;1;2008;EMERGENTE;1;333;333;80;80;413
2019;24937;8;ESC DE PARVULOS PART.EJERCITO DE SALVACION;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;3;2;0;1;1;2014;EMERGENTE;1;13;13;6;6;19
2019;24939;4;ESC. ESP.NUESTRA SENORA DE SAN GERONIMO;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;0; ; ;1;92;0;54;0;0
2019;24942;4;ESCUELA ESP. PART. EL MONTE;13;136;13602;EL MONTE;135;TALAGANTE;3;2;0;1;0; ; ;1;45;0;11;0;0
2019;24944;0;COLEGIO NUESTRA SEÑORA DEL CAMINO;13;131;13113;LA REINA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;0;0;4;0;0
2019;24945;9;COLEGIO DESIREE;13;133;13301;COLINA;137;SANTIAGO NORTE;3;2;0;1;1;2018;EMERGENTE;0;322;322;294;0;322
2019;24946;7;COLEGIO JORGE HUNEEUS ZEGERS;13;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;1;1;2008;EMERGENTE;1;2087;2087;947;947;3034
2019;24952;1;ESCUELA ESPECIAL PARTICULAR ARCA DE NOE;13;131;13104;CONCHALÍ;137;SANTIAGO NORTE;3;2;0;1;0; ; ;1;50;0;9;0;0
2019;24954;8;COLEGIO EL REDENTOR;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;1;2009;EMERGENTE;1;134;134;159;159;293
2019;24956;4;COLEGIO TECNICO PROFESIONAL NOCEDAL;13;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;1;1;2008;AUTONOMA;1;374;374;301;301;675
2019;24957;2;ESC. ESPECIAL PLANETA DE LOS NIÑOS;13;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;1;0; ; ;1;140;0;46;0;0
2019;24959;9;COMPL.EDUCACIONAL BRIGIDA WALKER ANEXO;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;1;1;0;1;1;2011;EMERGENTE;1;97;97;63;63;160
2019;24960;2;ESCUELA BASICA PARTICULAR HORIZONTE 11;13;131;13103;CERRO NAVIA;134;SANTIAGO PONIENTE;3;2;0;1;1;2008;EMERGENTE;1;256;256;90;90;346
2019;24961;0;ESC.PARVULOS RENACER ALBORADA;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;1;1;2008;EMERGENTE;1;81;81;37;37;118
2019;24963;7;ESCUELA BAS. PART. DE SANTA MARIA;13;136;13602;EL MONTE;135;TALAGANTE;3;2;1;1;1;2008;EMERGENTE;1;459;459;144;144;603
2019;24966;1;COLEGIO SAN FELIPE;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;1;1;2012;RECUPERACION;0;183;183;132;0;183
2019;24968;8;ESC.TRASTORNOS DE LA EDUCACION AURORA;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0; ; ;1;37;0;18;0;0
2019;24971;8;COLEGIO EL ENCUENTRO;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;4;0;8;0;0
2019;24972;6;ESCUELA BAS. NUESTRA SENORA MARIA INMACULADA;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;3;2;0;1;1;2017;EMERGENTE;0;769;769;503;0;769
2019;24976;9;COLEGIO SAN FELIPE DIACONO;13;134;13403;CALERA DE TANGO;132;SANTIAGO SUR;4;3;0;1;0; ; ;0;5;0;10;0;0
2019;24977;7;COLEGIO MAYOR TOBALABA;13;132;13201;PUENTE ALTO;136;CORDILLERA;4;3;0;1;0; ; ;0;37;0;65;0;0
2019;24978;5;COLEGIO PART.POLITECNICO EYZAGUIRRE;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;1;2011;EMERGENTE;1;1406;1406;718;718;2124
2019;24979;3;COLEGIO LOS ALERCES;13;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;0;0;3;0;0
2019;24980;7;ESCUELA ESPECIAL PART.ANA CRUCHAGA T.;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;0; ; ;1;142;0;29;0;0
2019;24985;8;COLEGIO KENDAL ENGLISH SCHOOL ANEXO;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;6;0;4;0;0
2019;24986;6;COLEGIO CENTENARIO;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;4;3;0;1;0; ; ;0;15;0;54;0;0
2019;24987;4;ESCUELA ANDES DEL SUR;13;132;13201;PUENTE ALTO;136;CORDILLERA;1;1;0;1;1;2008;EMERGENTE;1;228;228;146;146;374
2019;24988;2;COLEGIO ALMENAR DEL MAIPO;13;132;13201;PUENTE ALTO;136;CORDILLERA;4;3;0;1;0; ; ;0;10;0;14;0;0
2019;24989;0;COMPLEJO EDUC. LUIS PASTEUR, ANEXO;13;136;13604;PADRE HURTADO;135;TALAGANTE;3;2;0;1;1;2016;EMERGENTE;1;185;185;126;126;311
2019;24995;5;COLEGIO SAN FERNANDO DE PUENTE ALTO;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;0; ; ;0;199;0;185;0;0
2019;24997;1;ESCUELA SANTA MARIA DE PENALOLEN;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;1;1;0;1;1;2008;EMERGENTE;1;323;323;83;83;406
2019;24999;8;ESCUELA PROFESORA MARIA LUISA SEPULVEDA;13;131;13125;QUILICURA;137;SANTIAGO NORTE;2;1;0;1;1;2008;RECUPERACION;1;365;324;141;111;435
2019;25001;5;COLEGIO GREENLAND SCHOOL;13;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;4;3;0;1;0; ; ;0;27;0;78;0;0
2019;25002;3;ESCUELA BASICA PADRE ALBERTO HURTADO;13;132;13201;PUENTE ALTO;136;CORDILLERA;1;1;0;1;1;2008;EMERGENTE;1;592;592;112;112;704
2019;25005;8;ESC. BAS.SAN AGUSTIN DE CERRILLOS;13;131;13102;CERRILLOS;134;SANTIAGO PONIENTE;3;2;0;1;1;2008;EMERGENTE;1;159;159;83;83;242
2019;25009;0;LICEO VALLE DE LLUTA;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;1;1;0;1;1;2008;RECUPERACION;1;493;382;55;42;424
2019;25012;0;COLEGIO PART.SAN SEBASTIAN DE MELIPILLA;13;135;13501;MELIPILLA;135;TALAGANTE;3;2;0;1;0; ; ;0;436;0;474;0;0
2019;25014;7;CENTRO DE EDUCACION PAULA JARAQUEMADA;13;131;13131;SAN RAMÓN;132;SANTIAGO SUR;3;2;0;1;1;2008;AUTONOMA;1;317;231;69;45;276
2019;25015;5;CENTRO DE LENGUAJE MARCELA PAZ;13;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;3;2;0;1;1;2013;EMERGENTE;1;73;21;36;17;38
2019;25017;1;ESC. BAS. PATR. WILLINS HOOVER KURT;13;131;13109;LA CISTERNA;132;SANTIAGO SUR;3;2;0;1;1;2016;AUTONOMA;1;99;99;85;85;184
2019;25022;8;ESCUELA ESPECIAL PARTICULAR MILLANTU;13;136;13605;PEÑAFLOR;135;TALAGANTE;3;2;0;1;0; ; ;1;20;0;19;0;0
2019;25026;0;COLEGIO POLIV. FRANCISCO DE VILLAGRA;13;136;13605;PEÑAFLOR;135;TALAGANTE;3;2;0;1;1;2018;EMERGENTE;0;625;552;271;0;552
2019;25027;9;COLEGIO POLIV. NUEVA NAZARET;13;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;1;0; ; ;0;280;0;292;0;0
2019;25028;7;CENTRO EDUC. DIEGO DE ALMAGRO;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;3;2;0;1;1;2008;EMERGENTE;1;549;549;272;272;821
2019;25030;9;CTRO. ESTIMULAC. DEL LENGUAJE CELQUI;13;131;13125;QUILICURA;137;SANTIAGO NORTE;3;2;0;1;0; ; ;1;6;0;1;0;0
2019;25031;7;ESCUELA ESPECIAL PART. VOCES;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;1;0; ; ;1;45;0;34;0;0
2019;25032;5;COLEGIO POLIVALENTE SEMBRADOR;13;133;13301;COLINA;137;SANTIAGO NORTE;3;2;0;1;1;2012;EMERGENTE;1;888;888;273;273;1161
2019;25034;1;ESCUELA BASICA PART. LAS PLEYADES;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2019;EMERGENTE;1;90;90;46;46;136
2019;25036;8;ESCUELA ESPECIAL PARTICULAR AUMEN;13;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;3;2;0;1;0; ; ;1;39;0;21;0;0
2019;25038;4;COLEGIO JOSE M.BALMACEDA DE MELIPILLA;13;135;13501;MELIPILLA;135;TALAGANTE;3;2;0;1;0; ; ;0;199;0;154;0;0
2019;25039;2;ESC. BAS.PART.FRANCISCO DE AGUIRRE;13;136;13604;PADRE HURTADO;135;TALAGANTE;3;2;0;1;0; ; ;0;310;0;303;0;0
2019;25041;4;COLEGIO MARIA ELENA;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;1;1;2008;EMERGENTE;1;410;410;87;87;497
2019;25042;2;ESCUELA BASICA LOS BOSQUINOS;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;1;0;1;1;2008;EMERGENTE;1;471;471;643;643;1114
2019;25043;0;ESCUELA VOLCAN SAN JOSE;13;132;13201;PUENTE ALTO;136;CORDILLERA;1;1;0;1;1;2008;EMERGENTE;1;488;383;89;61;444
2019;25045;7;COLEGIO PLAYGROUND;13;131;13110;LA FLORIDA;136;CORDILLERA;4;3;0;1;0; ; ;0;4;0;15;0;0
2019;25046;5;CENTRO PROFES..DE ESTIMULOS DE LENGUAJE;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;0; ; ;1;27;0;16;0;0
2019;25047;3;ESCUELA ANTILHUE DE PUDAHUEL;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;6;5;0;1;1;2018;EMERGENTE;1;557;557;458;458;1015
2019;25048;1;COLEGIO CASTELGANDOLFO;13;136;13604;PADRE HURTADO;135;TALAGANTE;4;3;0;1;0; ; ;0;55;0;134;0;0
2019;25050;3;COLEGIO PARTICULAR SAN MATEO;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;1;2009;EMERGENTE;1;399;399;245;245;644
2019;25054;6;COLEGIO DE ADULTOS CASA DE ESTUDIOS FUTURO;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;8;0;14;0;0
2019;25055;4;COLEGIO INSTITUCION TERESIANA;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;4;0;9;0;0
2019;25057;0;COLEGIO DE ADULT.ACADEMIA ESTUDIOS MIRAFLORES;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;4;3;0;1;0; ; ;0;30;0;74;0;0
2019;25058;9;COLEGIO LA CANTERA;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;4;0;3;0;0
2019;25059;7;CENTRO EDUCACIONAL LARUN RAYUN;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;1;2016;EMERGENTE;1;382;382;378;378;760
2019;25061;9;COLEGIO POLIVALENTE RAULÍ;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;1;2008;EMERGENTE;1;366;366;171;171;537
2019;25062;7;ESCUELA BÁSICA N°993 ANTONIO BORQUEZ SOLAR ANEXO;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;1;2008;EMERGENTE;1;126;126;23;23;149
2019;25065;1;COLEGIO PEDRO DE VALDIVIA -PEÑALOLEN;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;19;0;38;0;0
2019;25070;8;COLEGIO NAVARRA;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;1;2019;AUTONOMA;0;204;204;353;0;204
2019;25071;6;LICEO JOSE ABELARDO NUNEZ Nº5;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;1;2009;EMERGENTE;1;274;274;293;293;567
2019;25073;2;SANTA MARIA DEL PILAR DE LA FLORIDA;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0; ; ;0;40;0;33;0;0
2019;25075;9;ESC.ESP.TRAT.DE LA COMUNICION EDEN;13;131;13109;LA CISTERNA;132;SANTIAGO SUR;3;2;0;1;0; ; ;1;43;0;25;0;0
2019;25078;3;ESCUELA PART.COMANDANTE CARLOS CONDELL;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;1;1;0;1;1;2008;RECUPERACION;1;443;443;80;80;523
2019;25079;1;ESCUELA ESPECIAL PART.JESUS NAZARENO;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;1;0; ; ;1;67;0;35;0;0
2019;25080;5;ESCUELA ESPECIAL PARTICULAR ANTAI;13;134;13402;BUIN;132;SANTIAGO SUR;3;2;0;1;0; ; ;1;38;0;13;0;0
2019;25082;1;COLEGIO TECNICO PROFESIONAL APRENDER;13;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;1;1;2008;AUTONOMA;1;626;610;219;212;822
2019;25084;8;ESCUELA RUDOLF DECK WERTH;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;1;2016;EMERGENTE;1;171;171;186;186;357
2019;25085;6;CENTRO EDUCACIONAL RENCA;13;131;13128;RENCA;134;SANTIAGO PONIENTE;3;2;0;1;0; ; ;1;58;0;8;0;0
2019;25087;2;COLEGIO NOBEL;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2009;EMERGENTE;1;61;61;53;53;114
2019;25089;9;COLEGIO LOS JAZMINES;13;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;1;1;2008;EMERGENTE;1;658;658;139;139;797
2019;25091;0;ESC. BASICA BOSTON COLLEGE MAIPU;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;0; ; ;0;611;0;1044;0;0
2019;25092;9;ESCUELA ESPECIAL PARTICULAR PALOMAR;13;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;3;2;0;1;0; ; ;1;71;0;29;0;0
2019;25094;5;COLEGIO PART.SAN ESTEBAN DE LAS VISCACHA;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;1;2008;EMERGENTE;1;234;191;168;156;347
2019;25095;3;COLEGIO PARTICULAR LAS ACACIAS DE MELIPILLA;13;135;13501;MELIPILLA;135;TALAGANTE;3;2;0;1;1;2015;EMERGENTE;1;53;53;36;36;89
2019;25098;8;ESC. BAS. EJERCITO DE SALVACION;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;1;1;2016;EMERGENTE;1;109;109;46;46;155
2019;25099;6;COLEGIO DE ADULTOS INSTITUTO ANDES;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;4;3;0;1;0; ; ;0;30;0;37;0;0
2019;25101;1;COLEGIO CORONEL ELEUTERIO RAMIREZ MOLINA;13;131;13113;LA REINA;133;SANTIAGO ORIENTE;3;2;0;1;1;2009;EMERGENTE;0;418;418;541;0;418
2019;25103;8;ESC. ESPEC. CAMPANITA DE LA GRANJA;13;131;13111;LA GRANJA;132;SANTIAGO SUR;3;2;0;1;0; ; ;1;85;0;28;0;0
2019;25107;0;COLEGIO MAIMONIDES SCHOOL;13;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;1;0;4;0;0
2019;25109;7;ESCUELA ESPECIAL PAR. CELQUI;13;131;13125;QUILICURA;137;SANTIAGO NORTE;3;2;0;1;0; ; ;1;43;0;31;0;0
2019;25111;9;ESCUELA DE PARVULOS N° 1624 BARRIE MONTESSORI;13;131;13113;LA REINA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;0;0;3;0;0
2019;25112;7;ESCUELA PART. PEHUEN;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;1;2018;EMERGENTE;0;28;28;42;0;28
2019;25114;3;ESC. BASICA PART.IBEROAMERICANO;13;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;1;1;2011;EMERGENTE;1;761;681;400;363;1044
